Tag,Restaurant,Terrasse,Datum,Monat,is_fr_sa,Ferien-Value,Special-Day-Value,Niederschlag Tagessumme 6 UTC,Sonnenscheindauer Tagessumme,Lufttemperatur 2m Tagesmittel,Durchschnittliche Anzahl Geburtstage (über 100 Jahre),Tagesumsatz Restaurant
Fr,1620.2,0.0,2021-01-01,Januar,1,1.0,1.0,0.6,0.0,1.7,6852.12,1620.2
Sa,872.9,0.0,2021-01-02,Januar,1,1.0,0.0,0.0,0.0,1.5,6852.12,872.9
So,0.0,0.0,2021-01-03,Januar,0,1.0,0.0,0.0,0.0,0.5,6852.12,0.0
Mo,636.2,0.0,2021-01-04,Januar,0,1.0,0.0,0.0,0.0,0.1,6852.12,636.2
Di,694.5,0.0,2021-01-05,Januar,0,1.0,0.0,0.0,0.0,-0.2,6852.12,694.5
Mi,378.3,0.0,2021-01-06,Januar,0,1.0,0.0,0.6,0.0,-0.3,6852.12,378.3
Do,388.4,0.0,2021-01-07,Januar,0,0.8571428571428571,0.0,0.1,284.0,0.3,6852.12,388.4
Fr,1768.3,0.0,2021-01-08,Januar,1,0.8571428571428571,0.0,0.0,280.0,-0.1,6852.12,1768.3
Sa,1673.1,0.0,2021-01-09,Januar,1,0.0,0.0,0.0,214.0,-2.4,6852.12,1673.1
So,0.0,0.0,2021-01-10,Januar,0,0.0,0.0,0.0,76.0,-1.7,6852.12,0.0
Mo,184.1,0.0,2021-01-11,Januar,0,0.0,0.0,0.0,218.0,-2.7,6852.12,184.1
Di,248.7,0.0,2021-01-12,Januar,0,0.0,0.0,4.4,0.0,-0.4,6852.12,248.7
Mi,824.0,0.0,2021-01-13,Januar,0,0.0,0.0,10.5,0.0,3.3,6852.12,824.0
Do,76.9,0.0,2021-01-14,Januar,0,0.0,0.0,28.9,0.0,3.1,6852.12,76.9
Fr,243.9,0.0,2021-01-15,Januar,1,0.0,0.0,8.4,0.0,-1.0,6852.12,243.9
Sa,1049.3,0.0,2021-01-16,Januar,1,0.0,0.0,0.8,0.0,-3.4,6852.12,1049.3
So,114.7,0.0,2021-01-17,Januar,0,0.0,0.0,6.0,0.0,0.5,6852.12,114.7
Mo,831.1,0.0,2021-01-18,Januar,0,0.0,0.0,0.0,0.0,0.8,6852.12,831.1
Di,464.1,0.0,2021-01-19,Januar,0,0.0,0.0,0.0,293.0,-1.4,6852.12,464.1
Mi,85.7,0.0,2021-01-20,Januar,0,0.0,0.0,0.0,106.0,-0.2,6852.12,85.7
Do,123.2,0.0,2021-01-21,Januar,0,0.0,0.0,0.0,73.0,3.7,6852.12,123.2
Fr,123.2,0.0,2021-01-22,Januar,1,0.0,0.0,5.2,221.0,5.8,6852.12,123.2
Sa,2673.2,0.0,2021-01-23,Januar,1,0.0,0.0,1.1,72.0,2.6,6852.12,2673.2
So,38.233333333333334,0.0,2021-01-24,Januar,0,0.0,0.0,3.4,405.0,1.6,6852.12,38.233333333333334
Mo,641.0,0.0,2021-01-25,Januar,0,0.0,0.0,2.5,61.0,0.7,6852.12,641.0
Di,200.3,0.0,2021-01-26,Januar,0,0.0,0.0,0.0,100.0,0.3,6852.12,200.3
Mi,712.1,0.0,2021-01-27,Januar,0,0.0,0.0,18.8,0.0,-0.8,6852.12,712.1
Do,670.0,0.0,2021-01-28,Januar,0,0.0,0.0,6.9,3.0,5.8,6852.12,670.0
Fr,774.0,0.0,2021-01-29,Januar,1,0.0,0.0,8.3,116.0,8.2,6852.12,774.0
Sa,1863.1,0.0,2021-01-30,Januar,1,0.0,0.0,11.0,0.0,5.3,6852.12,1863.1
So,38.233333333333334,0.0,2021-01-31,Januar,0,0.0,0.0,1.4,17.0,5.7,6852.12,38.233333333333334
Mo,93.8,0.0,2021-02-01,Februar,0,0.0,0.0,5.0,0.0,5.8,6590.24,93.8
Di,205.4,0.0,2021-02-02,Februar,0,0.0,0.0,1.0,0.0,6.8,6590.24,205.4
Mi,0.0,0.0,2021-02-03,Februar,0,0.0,0.0,15.9,7.0,8.5,6590.24,0.0
Do,1411.0,0.0,2021-02-04,Februar,0,0.0,0.0,0.0,68.0,6.1,6590.24,1411.0
Fr,1680.9,0.0,2021-02-05,Februar,1,0.0,0.0,0.0,288.0,6.1,6590.24,1680.9
Sa,2955.6,0.0,2021-02-06,Februar,1,0.5428571428571428,0.0,0.0,0.0,5.1,6590.24,2955.6
So,30.0,0.0,2021-02-07,Februar,0,0.5428571428571428,0.0,5.2,0.0,4.3,6590.24,30.0
Mo,0.0,0.0,2021-02-08,Februar,0,0.5428571428571428,0.0,1.3,338.0,2.9,6590.24,0.0
Di,0.0,0.0,2021-02-09,Februar,0,0.5428571428571428,0.0,2.0,0.0,0.7,6590.24,0.0
Mi,0.0,0.0,2021-02-10,Februar,0,0.5428571428571428,0.0,11.6,0.0,0.3,6590.24,0.0
Do,0.0,0.0,2021-02-11,Februar,0,0.5714285714285714,0.0,0.2,0.0,-5.5,6590.24,0.0
Fr,0.0,0.0,2021-02-12,Februar,1,0.5714285714285714,0.0,0.0,0.0,-6.0,6590.24,0.0
Sa,0.0,0.0,2021-02-13,Februar,1,0.5714285714285714,0.0,0.0,0.0,-6.3,6590.24,0.0
So,0.0,0.0,2021-02-14,Februar,0,0.5714285714285714,1.0,0.0,298.0,-5.6,6590.24,0.0
Mo,0.0,0.0,2021-02-15,Februar,0,0.5714285714285714,0.0,1.2,47.0,-1.2,6590.24,0.0
Di,0.0,0.0,2021-02-16,Februar,0,0.5714285714285714,0.0,6.2,224.0,4.0,6590.24,0.0
Mi,0.0,0.0,2021-02-17,Februar,0,0.5714285714285714,0.0,0.0,316.0,5.9,6590.24,0.0
Do,0.0,0.0,2021-02-18,Februar,0,0.5714285714285714,0.0,0.0,292.0,4.0,6590.24,0.0
Fr,0.0,0.0,2021-02-19,Februar,1,0.5714285714285714,0.0,0.0,376.0,6.9,6590.24,0.0
Sa,0.0,0.0,2021-02-20,Februar,1,0.5714285714285714,0.0,0.0,559.0,6.0,6590.24,0.0
So,0.0,0.0,2021-02-21,Februar,0,0.5714285714285714,0.0,0.0,567.0,5.8,6590.24,0.0
Mo,0.0,0.0,2021-02-22,Februar,0,0.0,0.0,0.0,286.0,5.8,6590.24,0.0
Di,0.0,0.0,2021-02-23,Februar,0,0.0,0.0,0.0,501.0,7.1,6590.24,0.0
Mi,0.0,0.0,2021-02-24,Februar,0,0.0,0.0,0.0,516.0,8.0,6590.24,0.0
Do,0.0,0.0,2021-02-25,Februar,0,0.0,0.0,0.0,576.0,7.9,6590.24,0.0
Fr,0.0,0.0,2021-02-26,Februar,1,0.0,0.0,0.0,344.0,9.2,6590.24,0.0
Sa,0.0,0.0,2021-02-27,Februar,1,0.14285714285714285,0.0,0.0,0.0,6.0,6590.24,0.0
So,0.0,0.0,2021-02-28,Februar,0,0.14285714285714285,0.0,0.0,66.0,3.1,6590.24,0.0
Mo,0.0,0.0,2021-03-01,März,0,0.14285714285714285,0.0,0.0,318.0,2.6,7288.88,0.0
Di,0.0,0.0,2021-03-02,März,0,0.14285714285714285,0.0,0.0,599.0,4.9,7288.88,0.0
Mi,0.0,0.0,2021-03-03,März,0,0.14285714285714285,0.0,0.0,0.0,5.0,7288.88,0.0
Do,0.0,0.0,2021-03-04,März,0,0.14285714285714285,0.0,6.4,94.0,7.9,7288.88,0.0
Fr,1655.5,0.0,2021-03-05,März,1,0.14285714285714285,0.0,4.3,0.0,4.9,7288.88,1655.5
Sa,3281.2,0.0,2021-03-06,März,1,0.14285714285714285,0.0,0.0,0.0,2.5,7288.88,3281.2
So,7.5,0.0,2021-03-07,März,0,0.14285714285714285,0.0,3.3,90.0,4.0,7288.88,7.5
Mo,416.7,0.0,2021-03-08,März,0,0.0,0.0,0.0,144.0,5.6,7288.88,416.7
Di,1371.0,0.0,2021-03-09,März,0,0.0,0.0,0.0,88.0,3.3,7288.88,1371.0
Mi,1484.0,0.0,2021-03-10,März,0,0.0,0.0,0.0,563.0,5.9,7288.88,1484.0
Do,502.1,0.0,2021-03-11,März,0,0.0,0.0,7.3,122.0,10.4,7288.88,502.1
Fr,2236.4,0.0,2021-03-12,März,1,0.0,0.0,0.0,401.0,8.3,7288.88,2236.4
Sa,3418.0,0.0,2021-03-13,März,1,0.0,0.0,13.6,425.0,8.7,7288.88,3418.0
So,645.8,0.0,2021-03-14,März,0,0.0,0.0,6.4,76.0,4.1,7288.88,645.8
Mo,707.4,0.0,2021-03-15,März,0,0.0,0.0,8.3,17.0,3.4,7288.88,707.4
Di,786.5,0.0,2021-03-16,März,0,0.0,0.0,5.0,4.0,3.3,7288.88,786.5
Mi,644.2,0.0,2021-03-17,März,0,0.0,0.0,9.6,11.0,1.7,7288.88,644.2
Do,117.1,0.0,2021-03-18,März,0,0.0,0.0,0.0,209.0,1.5,7288.88,117.1
Fr,2053.7,0.0,2021-03-19,März,1,0.0,0.0,0.8,518.0,1.7,7288.88,2053.7
Sa,3643.7,0.0,2021-03-20,März,1,0.0,0.0,0.0,175.0,0.8,7288.88,3643.7
So,288.8,0.0,2021-03-21,März,0,0.0,0.0,0.3,38.0,2.0,7288.88,288.8
Mo,1266.7,0.0,2021-03-22,März,0,0.0,0.0,0.0,7.0,3.4,7288.88,1266.7
Di,1362.3,22.7,2021-03-23,März,0,0.0,0.0,0.0,551.0,3.9,7288.88,1385.0
Mi,508.5,0.0,2021-03-24,März,0,0.0,0.0,0.0,689.0,6.3,7288.88,508.5
Do,1632.2,0.0,2021-03-25,März,0,0.0,0.0,0.0,593.0,8.5,7288.88,1632.2
Fr,2343.8,15.2,2021-03-26,März,1,0.0,0.0,3.2,573.0,9.8,7288.88,2359.0
Sa,4511.2,61.5,2021-03-27,März,1,0.0,0.0,0.9,261.0,8.7,7288.88,4572.7
So,1932.6,0.0,2021-03-28,März,0,0.0,0.1,0.0,698.0,7.9,7288.88,1932.6
Mo,1841.6,27.1,2021-03-29,März,0,0.0,0.0,0.0,700.0,10.6,7288.88,1868.6999999999998
Di,1556.0,26.8,2021-03-30,März,0,0.0,0.0,0.0,707.0,11.8,7288.88,1582.8
Mi,2210.1,0.0,2021-03-31,März,0,0.0,0.0,0.0,699.0,13.6,7288.88,2210.1
Do,2514.6,14.0,2021-04-01,April,0,0.0,0.0,0.0,700.0,14.6,7048.37,2528.6
Fr,3415.0,15.0,2021-04-02,April,1,0.4857142857142857,1.0,0.0,465.0,13.4,7048.37,3430.0
Sa,4237.8,0.0,2021-04-03,April,1,0.4857142857142857,0.0,0.0,2.0,6.9,7048.37,4237.8
So,2594.1,0.0,2021-04-04,April,0,0.4857142857142857,1.0,0.0,722.0,6.9,7048.37,2594.1
Mo,839.5,0.0,2021-04-05,April,0,0.4857142857142857,1.0,16.0,388.0,7.8,7048.37,839.5
Di,1141.0,0.0,2021-04-06,April,0,0.4857142857142857,0.0,1.8,318.0,0.1,7048.37,1141.0
Mi,2290.6,0.0,2021-04-07,April,0,0.4857142857142857,0.0,0.0,186.0,1.7,7048.37,2290.6
Do,2349.8,0.0,2021-04-08,April,0,0.4857142857142857,0.0,0.0,730.0,4.3,7048.37,2349.8
Fr,2336.8,0.0,2021-04-09,April,1,0.7142857142857143,0.0,0.0,618.0,8.7,7048.37,2336.8
Sa,4317.8,184.0,2021-04-10,April,1,0.7142857142857143,0.0,0.0,341.0,11.0,7048.37,4501.8
So,1135.8,0.0,2021-04-11,April,0,0.7142857142857143,0.0,24.8,375.0,11.8,7048.37,1135.8
Mo,968.8,0.0,2021-04-12,April,0,0.7142857142857143,0.0,4.9,0.0,3.2,7048.37,968.8
Di,1512.6,0.0,2021-04-13,April,0,0.7142857142857143,0.0,0.0,290.0,3.2,7048.37,1512.6
Mi,2695.8,0.0,2021-04-14,April,0,0.7142857142857143,0.0,0.0,339.0,3.9,7048.37,2695.8
Do,2551.5,0.0,2021-04-15,April,0,0.7142857142857143,0.0,0.0,58.0,4.0,7048.37,2551.5
Fr,3818.7,0.0,2021-04-16,April,1,0.8571428571428571,0.0,0.0,137.0,4.6,7048.37,3818.7
Sa,3990.1,0.0,2021-04-17,April,1,0.8571428571428571,0.75,0.0,147.0,5.3,7048.37,3990.1
So,425.0,0.0,2021-04-18,April,0,0.34285714285714286,0.75,0.2,51.0,6.4,7048.37,425.0
Mo,1810.4,1205.3,2021-04-19,April,0,0.34285714285714286,0.0,0.0,392.0,8.0,7048.37,3015.7
Di,1106.4,4474.3,2021-04-20,April,0,0.34285714285714286,0.0,0.0,708.0,9.3,7048.37,5580.700000000001
Mi,1791.8,3697.5,2021-04-21,April,0,0.34285714285714286,0.0,0.0,487.0,10.6,7048.37,5489.3
Do,2331.8,4333.7,2021-04-22,April,0,0.34285714285714286,0.0,0.0,486.0,11.2,7048.37,6665.5
Fr,2801.9,10392.7,2021-04-23,April,1,0.34285714285714286,0.0,0.0,769.0,11.4,7048.37,13194.6
Sa,2982.8,14734.1,2021-04-24,April,1,0.34285714285714286,0.0,0.0,714.0,13.0,7048.37,17716.9
So,1697.5,15650.6,2021-04-25,April,0,0.14285714285714285,0.0,0.0,687.0,14.0,7048.37,17348.1
Mo,1859.3,4711.7,2021-04-26,April,0,0.14285714285714285,0.0,0.0,579.0,12.1,7048.37,6571.0
Di,2104.8,7550.9,2021-04-27,April,0,0.14285714285714285,0.0,0.0,580.0,12.3,7048.37,9655.7
Mi,1100.4,3493.0,2021-04-28,April,0,0.14285714285714285,0.0,5.7,151.0,13.5,7048.37,4593.4
Do,1848.4,1240.9,2021-04-29,April,0,0.14285714285714285,0.0,5.7,0.0,10.8,7048.37,3089.3
Fr,2724.7,728.8,2021-04-30,April,1,0.2857142857142857,0.0,7.4,173.0,9.4,7048.37,3453.5
Sa,4661.0,440.0,2021-05-01,Mai,1,0.2857142857142857,0.0,23.4,0.0,6.9,7211.93,5101.0
So,1756.6,0.0,2021-05-02,Mai,0,0.14285714285714285,0.0,6.2,139.0,6.5,7211.93,1756.6
Mo,797.9,5067.6,2021-05-03,Mai,0,0.14285714285714285,0.0,0.0,718.0,8.5,7211.93,5865.5
Di,2218.5,831.7,2021-05-04,Mai,0,0.14285714285714285,0.0,4.0,343.0,12.2,7211.93,3050.2
Mi,2022.0,103.7,2021-05-05,Mai,0,0.14285714285714285,0.0,7.6,110.0,9.5,7211.93,2125.7
Do,2963.4,89.9,2021-05-06,Mai,0,0.14285714285714285,0.0,12.0,4.0,9.2,7211.93,3053.3
Fr,3631.3,1731.5,2021-05-07,Mai,1,0.14285714285714285,0.0,7.8,81.0,8.7,7211.93,5362.8
Sa,2271.2,14910.6,2021-05-08,Mai,1,0.14285714285714285,0.75,0.0,768.0,11.7,7211.93,17181.8
So,890.1,18189.7,2021-05-09,Mai,0,0.14285714285714285,0.75,0.0,812.0,17.9,7211.93,19079.8
Mo,1965.3,5091.2,2021-05-10,Mai,0,0.14285714285714285,0.0,0.0,223.0,17.3,7211.93,7056.5
Di,1486.5,177.8,2021-05-11,Mai,0,0.14285714285714285,0.0,8.8,38.0,11.7,7211.93,1664.3
Mi,1969.9,2688.0,2021-05-12,Mai,0,0.14285714285714285,0.0,0.2,141.0,10.3,7211.93,4657.9
Do,3045.8,2748.8,2021-05-13,Mai,0,0.14285714285714285,1.0,5.8,40.0,9.3,7211.93,5794.6
Fr,3530.9,5488.6,2021-05-14,Mai,1,0.14285714285714285,1.0,0.0,407.0,10.3,7211.93,9019.5
Sa,4532.6,3054.0,2021-05-15,Mai,1,0.14285714285714285,0.0,17.5,69.0,9.5,7211.93,7586.6
So,1464.6,743.2,2021-05-16,Mai,0,0.0,0.0,21.5,3.0,9.5,7211.93,2207.8
Mo,3068.7,1302.7,2021-05-17,Mai,0,0.0,0.0,0.5,409.0,12.0,7211.93,4371.4
Di,1712.2,1823.5,2021-05-18,Mai,0,0.0,0.0,12.4,187.0,11.4,7211.93,3535.7
Mi,2121.9,1219.5,2021-05-19,Mai,0,0.0,0.0,12.8,136.0,7.9,7211.93,3341.4
Do,1488.9,3913.8,2021-05-20,Mai,0,0.0,0.0,0.1,362.0,10.7,7211.93,5402.700000000001
Fr,1834.6,1507.3,2021-05-21,Mai,1,0.0,0.0,21.6,0.0,10.0,7211.93,3341.8999999999996
Sa,2808.7,7581.2,2021-05-22,Mai,1,0.0,0.0,7.0,493.0,12.0,7211.93,10389.9
So,3669.7,13185.8,2021-05-23,Mai,0,0.0,1.0,0.0,473.0,11.8,7211.93,16855.5
Mo,1347.5,3239.0,2021-05-24,Mai,0,0.0,1.0,1.6,4.0,11.7,7211.93,4586.5
Di,1648.1,2633.0,2021-05-25,Mai,0,0.0,0.0,0.0,468.0,11.9,7211.93,4281.1
Mi,1144.0,1948.6,2021-05-26,Mai,0,0.0,0.0,1.2,116.0,12.7,7211.93,3092.6
Do,1244.6,2565.0,2021-05-27,Mai,0,0.0,0.0,3.2,50.0,10.4,7211.93,3809.6
Fr,4436.1,10249.65,2021-05-28,Mai,1,0.0,0.0,0.0,867.0,14.1,7211.93,14685.75
Sa,2056.6,13024.2,2021-05-29,Mai,1,0.0,0.0,0.0,266.0,14.6,7211.93,15080.800000000001
So,664.2,15348.4,2021-05-30,Mai,0,0.0,0.0,0.0,869.0,14.8,7211.93,16012.6
Mo,1550.2,10350.05,2021-05-31,Mai,0,0.0,0.0,0.0,825.0,15.3,7211.93,11900.25
Di,3672.2,11755.5,2021-06-01,Juni,0,0.0,0.0,0.0,869.0,17.6,6877.36,15427.7
Mi,2861.9,4589.4,2021-06-02,Juni,0,0.0,0.0,3.6,326.0,17.1,6877.36,7451.299999999999
Do,1116.6,14412.0,2021-06-03,Juni,0,0.0,0.5,0.0,333.0,19.5,6877.36,15528.6
Fr,3058.4,12899.2,2021-06-04,Juni,1,0.0,0.0,10.0,273.0,18.9,6877.36,15957.6
Sa,5434.3,938.2,2021-06-05,Juni,1,0.0,0.0,7.4,78.0,15.3,6877.36,6372.5
So,5750.5,7329.8,2021-06-06,Juni,0,0.0,0.0,5.3,46.0,16.1,6877.36,13080.3
Mo,3624.5,450.3,2021-06-07,Juni,0,0.0,0.0,30.9,2.0,15.7,6877.36,4074.8
Di,3961.7,3141.9,2021-06-08,Juni,0,0.0,0.0,3.0,56.0,16.8,6877.36,7103.6
Mi,251.0,7061.4,2021-06-09,Juni,0,0.0,0.0,0.2,136.0,17.1,6877.36,7312.4
Do,1717.4,9249.0,2021-06-10,Juni,0,0.0,0.0,0.0,744.0,18.8,6877.36,10966.4
Fr,2270.0,12516.5,2021-06-11,Juni,1,0.0,0.0,0.0,847.0,20.0,6877.36,14786.5
Sa,3907.2,15967.5,2021-06-12,Juni,1,0.0,0.0,0.0,667.0,21.5,6877.36,19874.7
So,3742.6,17126.5,2021-06-13,Juni,0,0.0,0.0,0.0,483.0,21.1,6877.36,20869.1
Mo,413.6,10622.3,2021-06-14,Juni,0,0.0,0.0,0.0,887.0,20.4,6877.36,11035.9
Di,1720.7,11367.98,2021-06-15,Juni,0,0.0,0.0,0.0,883.0,22.3,6877.36,13088.68
Mi,1661.2,10939.22,2021-06-16,Juni,0,0.0,0.0,0.0,814.0,23.7,6877.36,12600.42
Do,1488.8,10986.5,2021-06-17,Juni,0,0.0,0.0,0.0,823.0,24.9,6877.36,12475.3
Fr,592.4,11927.8,2021-06-18,Juni,1,0.0,0.0,8.6,568.0,24.2,6877.36,12520.199999999999
Sa,1178.7,14715.4,2021-06-19,Juni,1,0.0,0.0,0.3,603.0,24.2,6877.36,15894.1
So,2401.3,12551.1,2021-06-20,Juni,0,0.0,0.0,0.7,226.0,21.8,6877.36,14952.400000000001
Mo,3344.0,4263.2,2021-06-21,Juni,0,0.0,0.0,11.2,400.0,19.7,6877.36,7607.2
Di,2396.5,8413.1,2021-06-22,Juni,0,0.0,0.0,4.0,140.0,17.5,6877.36,10809.6
Mi,1777.4,6375.3,2021-06-23,Juni,0,0.0,0.0,2.5,204.0,18.5,6877.36,8152.700000000001
Do,5996.2,3837.4,2021-06-24,Juni,0,0.0,0.0,26.0,179.0,15.9,6877.36,9833.6
Fr,2743.6,7334.3,2021-06-25,Juni,1,0.0,0.0,1.8,48.0,15.7,6877.36,10077.9
Sa,6090.4,15988.1,2021-06-26,Juni,1,0.0,0.0,0.0,600.0,18.9,6877.36,22078.5
So,3392.6,16205.3,2021-06-27,Juni,0,0.0,0.0,4.8,540.0,21.0,6877.36,19597.899999999998
Mo,2842.6,4475.7,2021-06-28,Juni,0,0.0,0.0,15.4,510.0,20.5,6877.36,7318.299999999999
Di,4713.6,2191.1,2021-06-29,Juni,0,0.0,0.0,19.6,185.0,16.2,6877.36,6904.700000000001
Mi,4607.8,1338.0,2021-06-30,Juni,0,0.0,0.0,17.8,291.0,15.8,6877.36,5945.8
Do,3300.5,5755.1,2021-07-01,Juli,0,0.0,0.0,0.0,57.0,16.0,7076.14,9055.6
Fr,739.5,12442.4,2021-07-02,Juli,1,0.028571428571428574,0.0,0.0,525.0,18.3,7076.14,13181.9
Sa,4538.9,8813.8,2021-07-03,Juli,1,0.31428571428571433,0.0,12.2,208.0,17.6,7076.14,13352.699999999999
So,5243.6,6382.8,2021-07-04,Juli,0,0.31428571428571433,0.0,3.9,54.0,16.8,7076.14,11626.400000000001
Mo,904.0,11343.7,2021-07-05,Juli,0,0.31428571428571433,0.0,0.0,297.0,18.0,7076.14,12247.7
Di,3294.2,3795.7,2021-07-06,Juli,0,0.31428571428571433,0.0,21.2,377.0,18.2,7076.14,7089.9
Mi,6598.4,2417.9,2021-07-07,Juli,0,0.31428571428571433,0.0,11.8,0.0,16.4,7076.14,9016.3
Do,6009.7,645.0,2021-07-08,Juli,0,0.31428571428571433,0.0,35.6,24.0,15.5,7076.14,6654.7
Fr,3056.5,10913.0,2021-07-09,Juli,1,1.0,0.0,0.0,401.0,16.8,7076.14,13969.5
Sa,3422.2,16379.1,2021-07-10,Juli,1,1.0,0.0,9.4,770.0,18.5,7076.14,19801.3
So,3331.0,16172.4,2021-07-11,Juli,0,1.0,0.0,0.0,458.0,17.7,7076.14,19503.4
Mo,1248.2,11664.4,2021-07-12,Juli,0,1.0,0.0,14.9,522.0,20.0,7076.14,12912.6
Di,6802.5,0.0,2021-07-13,Juli,0,1.0,0.0,48.9,0.0,13.0,7076.14,6802.5
Mi,4646.9,1944.3,2021-07-14,Juli,0,1.0,0.0,22.7,202.0,14.9,7076.14,6591.2
Do,6994.3,0.0,2021-07-15,Juli,0,1.0,0.0,9.2,7.0,15.4,7076.14,6994.3
Fr,7103.9,2889.2,2021-07-16,Juli,1,1.0,0.0,2.7,200.0,16.9,7076.14,9993.099999999999
Sa,6967.6,3093.7,2021-07-17,Juli,1,1.0,0.0,8.7,115.0,17.9,7076.14,10061.3
So,1746.6,14939.9,2021-07-18,Juli,0,1.0,0.0,0.0,187.0,19.9,7076.14,16686.5
Mo,1645.0,10568.1,2021-07-19,Juli,0,1.0,0.0,0.0,809.0,20.9,7076.14,12213.1
Di,1474.3,13204.1,2021-07-20,Juli,0,1.0,0.0,0.0,774.0,20.9,7076.14,14678.4
Mi,3288.0,11870.0,2021-07-21,Juli,0,1.0,0.0,0.0,821.0,21.0,7076.14,15158.0
Do,3028.1,14627.3,2021-07-22,Juli,0,1.0,0.0,0.0,670.0,21.4,7076.14,17655.399999999998
Fr,1860.2,15074.1,2021-07-23,Juli,1,1.0,0.0,0.0,709.0,22.2,7076.14,16934.3
Sa,4081.8,6395.6,2021-07-24,Juli,1,1.0,0.0,15.7,176.0,20.9,7076.14,10477.400000000001
So,5879.2,6587.7,2021-07-25,Juli,0,1.0,0.0,27.3,42.0,18.3,7076.14,12466.9
Mo,3135.4,5234.6,2021-07-26,Juli,0,1.0,0.0,8.9,159.0,17.9,7076.14,8370.0
Di,2822.3,6260.5,2021-07-27,Juli,0,1.0,0.0,4.2,298.0,18.9,7076.14,9082.8
Mi,2926.2,7377.9,2021-07-28,Juli,0,1.0,0.0,2.8,87.0,18.0,7076.14,10304.099999999999
Do,4027.3,13806.3,2021-07-29,Juli,0,1.0,0.0,0.0,562.0,20.0,7076.14,17833.6
Fr,3361.4,6776.7,2021-07-30,Juli,1,1.0,0.0,22.4,435.0,19.7,7076.14,10138.1
Sa,3420.6,6939.7,2021-07-31,Juli,1,1.0,0.0,37.0,83.0,17.9,7076.14,10360.3
So,7087.3,414.6,2021-08-01,August,0,1.0,1.0,10.7,3.0,14.1,6840.05,7501.900000000001
Mo,4304.8,8598.9,2021-08-02,August,0,1.0,0.0,0.0,304.0,15.2,6840.05,12903.7
Di,3814.9,3598.0,2021-08-03,August,0,1.0,0.0,4.5,220.0,15.5,6840.05,7412.9
Mi,5386.5,86.1,2021-08-04,August,0,1.0,0.0,8.5,0.0,14.5,6840.05,5472.6
Do,3310.3,6919.1,2021-08-05,August,0,1.0,0.0,2.1,212.0,16.6,6840.05,10229.400000000001
Fr,5267.7,9508.7,2021-08-06,August,1,1.0,0.0,0.0,335.0,18.5,6840.05,14776.400000000001
Sa,7389.3,1982.6,2021-08-07,August,1,1.0,0.0,23.8,76.0,16.0,6840.05,9371.9
So,7760.2,6651.3,2021-08-08,August,0,1.0,0.0,0.0,27.0,15.7,6840.05,14411.5
Mo,1363.1,10715.9,2021-08-09,August,0,0.7999999999999999,0.0,0.0,442.0,17.1,6840.05,12079.0
Di,2740.9,12061.7,2021-08-10,August,0,0.7999999999999999,0.0,0.0,770.0,19.5,6840.05,14802.6
Mi,3348.1,12817.6,2021-08-11,August,0,0.7999999999999999,0.0,0.0,652.0,21.4,6840.05,16165.7
Do,3401.9,14539.2,2021-08-12,August,0,0.7999999999999999,0.0,0.0,706.0,22.8,6840.05,17941.100000000002
Fr,1720.6,13774.0,2021-08-13,August,1,0.7999999999999999,0.0,0.0,649.0,23.4,6840.05,15494.6
Sa,3729.1,14694.8,2021-08-14,August,1,0.7999999999999999,0.0,0.0,762.0,24.3,6840.05,18423.899999999998
So,1788.6,16585.4,2021-08-15,August,0,0.6571428571428571,0.0,13.6,522.0,24.4,6840.05,18374.0
Mo,4974.7,1949.7,2021-08-16,August,0,0.5428571428571428,0.0,32.9,58.0,18.2,6840.05,6924.4
Di,2794.3,8455.7,2021-08-17,August,0,0.5428571428571428,0.0,0.1,145.0,16.5,6840.05,11250.0
Mi,1140.2,10176.3,2021-08-18,August,0,0.5428571428571428,0.0,0.0,315.0,17.7,6840.05,11316.5
Do,2233.0,12592.4,2021-08-19,August,0,0.5428571428571428,0.0,0.0,10.0,18.1,6840.05,14825.4
