"CubeId";"gdpap"
"PublishingDate";"2025-11-21 09:00"

"Date";"D0";"D1";"Value"
"1994-Q1";"VVP";"WG1";"-1.33286169"
"1994-Q1";"VVP";"D2";"0.54457284"
"1994-Q1";"VVP";"D2S";"0.54457284"
"1994-Q1";"VVP";"T5";"-2.67862787"
"1994-Q1";"VVP";"T5S";"-2.67862787"
"1994-Q1";"VVP";"BBIP";"0.89895536"
"1994-Q1";"VVP";"BBIPS";"0.89895579"
"1994-Q2";"WMF";"PHPOE";"57168.341768"
"1994-Q2";"WMF";"S";"12313.40456338"
"1994-Q2";"WMF";"T0";"69481.74633139"
"1994-Q2";"WMF";"B";"12286.1035783"
"1994-Q2";"WMF";"A";"15597.78467502"
"1994-Q2";"WMF";"T1";"27883.88825332"
"1994-Q2";"WMF";"T2";"28116.38290578"
"1994-Q2";"WMF";"WG0";"24115.9213657"
"1994-Q2";"WMF";"D0";"12206.27417339"
"1994-Q2";"WMF";"D0S";"12206.27417339"
"1994-Q2";"WMF";"T3";"40322.65707917"
"1994-Q2";"WMF";"T3S";"40322.65707917"
"1994-Q2";"WMF";"T4";"28608.33211586"
"1994-Q2";"WMF";"WG1";"23476.15961301"
"1994-Q2";"WMF";"D2";"9823.46724528"
"1994-Q2";"WMF";"D2S";"9823.46724528"
"1994-Q2";"WMF";"T5";"38431.79936114"
"1994-Q2";"WMF";"T5S";"38431.79936114"
"1994-Q2";"WMF";"BBIP";"103969.54768294"
"1994-Q2";"WMF";"BBIPS";"103969.54836736"
"1994-Q2";"VVP";"PHPOE";"-0.21651452"
"1994-Q2";"VVP";"S";"-1.12423982"
"1994-Q2";"VVP";"T0";"-0.37859275"
"1994-Q2";"VVP";"B";"3.50946811"
"1994-Q2";"VVP";"A";"1.43255009"
"1994-Q2";"VVP";"T1";"2.33731161"
"1994-Q2";"VVP";"T2";"-2.21086189"
"1994-Q2";"VVP";"WG0";"-3.65759374"
"1994-Q2";"VVP";"D0";"-4.22321695"
"1994-Q2";"VVP";"D0S";"-4.22321695"
"1994-Q2";"VVP";"T3";"-2.82890029"
"1994-Q2";"VVP";"T3S";"-2.82890029"
"1994-Q2";"VVP";"T4";"8.40126679"
"1994-Q2";"VVP";"WG1";"1.65364158"
"1994-Q2";"VVP";"D2";"1.15858815"
"1994-Q2";"VVP";"D2S";"1.15858815"
"1994-Q2";"VVP";"T5";"6.45308803"
"1994-Q2";"VVP";"T5S";"6.45308803"
"1994-Q2";"VVP";"BBIP";"-0.66100861"
"1994-Q2";"VVP";"BBIPS";"-0.6610087"
"1994-Q3";"WMF";"PHPOE";"57396.57990713"
"1994-Q3";"WMF";"S";"12547.34097579"
"1994-Q3";"WMF";"T0";"69943.92088293"
"1994-Q3";"WMF";"B";"12468.68890204"
"1994-Q3";"WMF";"A";"15739.08068082"
"1994-Q3";"WMF";"T1";"28207.76958287"
"1994-Q3";"WMF";"T2";"28085.13956215"
"1994-Q3";"WMF";"WG0";"24402.92833347"
"1994-Q3";"WMF";"D0";"12126.66013941"
"1994-Q3";"WMF";"D0S";"12126.66013941"
"1994-Q3";"WMF";"T3";"40211.79970155"
"1994-Q3";"WMF";"T3S";"40211.79970155"
"1994-Q3";"WMF";"T4";"26773.67659914"
"1994-Q3";"WMF";"WG1";"23806.13625662"
"1994-Q3";"WMF";"D2";"9795.68559029"
"1994-Q3";"WMF";"D2S";"9795.68559029"
"1994-Q3";"WMF";"T5";"36569.36218943"
"1994-Q3";"WMF";"T5S";"36569.36218943"
"1994-Q3";"WMF";"BBIP";"104722.24650699"
"1994-Q3";"WMF";"BBIPS";"104722.24647969"
"1994-Q3";"VVP";"PHPOE";"0.39923869"
"1994-Q3";"VVP";"S";"1.89985159"
"1994-Q3";"VVP";"T0";"0.66517406"
"1994-Q3";"VVP";"B";"1.48611252"
"1994-Q3";"VVP";"A";"0.90587227"
"1994-Q3";"VVP";"T1";"1.16153575"
"1994-Q3";"VVP";"T2";"-0.11112149"
"1994-Q3";"VVP";"WG0";"1.19011405"
"1994-Q3";"VVP";"D0";"-0.65223862"
"1994-Q3";"VVP";"D0S";"-0.65223862"
"1994-Q3";"VVP";"T3";"-0.27492578"
"1994-Q3";"VVP";"T3S";"-0.27492578"
"1994-Q3";"VVP";"T4";"-6.41301111"
"1994-Q3";"VVP";"WG1";"1.40558187"
"1994-Q3";"VVP";"D2";"-0.28280906"
"1994-Q3";"VVP";"D2S";"-0.28280906"
"1994-Q3";"VVP";"T5";"-4.84608372"
"1994-Q3";"VVP";"T5S";"-4.84608372"
"1994-Q3";"VVP";"BBIP";"0.72396085"
"1994-Q3";"VVP";"BBIPS";"0.72396016"
"1994-Q4";"WMF";"PHPOE";"57716.48434937"
"1994-Q4";"WMF";"S";"12598.40124165"
"1994-Q4";"WMF";"T0";"70314.88559102"
"1994-Q4";"WMF";"B";"12411.75164679"
"1994-Q4";"WMF";"A";"15812.67321517"
"1994-Q4";"WMF";"T1";"28224.42486196"
"1994-Q4";"WMF";"T2";"30009.04735776"
"1994-Q4";"WMF";"WG0";"25442.30029384"
"1994-Q4";"WMF";"D0";"12150.22175711"
"1994-Q4";"WMF";"D0S";"12150.22175711"
"1994-Q4";"WMF";"T3";"42159.26911487"
"1994-Q4";"WMF";"T3S";"42159.26911487"
"1994-Q4";"WMF";"T4";"28862.06803704"
"1994-Q4";"WMF";"WG1";"24447.40602512"
"1994-Q4";"WMF";"D2";"9817.15323197"
"1994-Q4";"WMF";"D2S";"9817.15323197"
"1994-Q4";"WMF";"T5";"38679.22126901"
"1994-Q4";"WMF";"T5S";"38679.22126901"
"1994-Q4";"WMF";"BBIP";"105039.65538712"
"1994-Q4";"WMF";"BBIPS";"105039.6539463"
"1994-Q4";"VVP";"PHPOE";"0.55735802"
"1994-Q4";"VVP";"S";"0.40694093"
"1994-Q4";"VVP";"T0";"0.53037448"
"1994-Q4";"VVP";"B";"-0.45664188"
"1994-Q4";"VVP";"A";"0.46757835"
"1994-Q4";"VVP";"T1";"0.05904501"
"1994-Q4";"VVP";"T2";"6.85026966"
"1994-Q4";"VVP";"WG0";"4.25920999"
"1994-Q4";"VVP";"D0";"0.19429602"
"1994-Q4";"VVP";"D0S";"0.19429602"
"1994-Q4";"VVP";"T3";"4.84302973"
"1994-Q4";"VVP";"T3S";"4.84302973"
"1994-Q4";"VVP";"T4";"7.80016682"
"1994-Q4";"VVP";"WG1";"2.69371628"
"1994-Q4";"VVP";"D2";"0.21915405"
"1994-Q4";"VVP";"D2S";"0.21915405"
"1994-Q4";"VVP";"T5";"5.76947191"
"1994-Q4";"VVP";"T5S";"5.76947191"
"1994-Q4";"VVP";"BBIP";"0.30309594"
"1994-Q4";"VVP";"BBIPS";"0.30309459"
"1995-Q1";"WMF";"PHPOE";"58123.4047536"
"1995-Q1";"WMF";"S";"12524.51127901"
"1995-Q1";"WMF";"T0";"70647.91603261"
"1995-Q1";"WMF";"B";"12123.75035925"
"1995-Q1";"WMF";"A";"16213.87495032"
"1995-Q1";"WMF";"T1";"28337.62530957"
"1995-Q1";"WMF";"T2";"30087.53311206"
"1995-Q1";"WMF";"WG0";"24907.04567066"
"1995-Q1";"WMF";"D0";"11985.20779342"
"1995-Q1";"WMF";"D0S";"11985.20779342"
"1995-Q1";"WMF";"T3";"42072.74090548"
"1995-Q1";"WMF";"T3S";"42072.74090548"
"1995-Q1";"WMF";"T4";"28629.07528955"
"1995-Q1";"WMF";"WG1";"23856.38657479"
"1995-Q1";"WMF";"D2";"9635.81438851"
"1995-Q1";"WMF";"D2S";"9635.81438851"
"1995-Q1";"WMF";"T5";"38264.88967806"
"1995-Q1";"WMF";"T5S";"38264.88967806"
"1995-Q1";"WMF";"BBIP";"104924.18230568"
"1995-Q1";"WMF";"BBIPS";"104946.44895313"
"1995-Q1";"VVP";"PHPOE";"0.70503325"
"1995-Q1";"VVP";"S";"-0.58650269"
"1995-Q1";"VVP";"T0";"0.47362723"
"1995-Q1";"VVP";"B";"-2.32039196"
"1995-Q1";"VVP";"A";"2.53721638"
"1995-Q1";"VVP";"T1";"0.40107265"
"1995-Q1";"VVP";"T2";"0.26154031"
"1995-Q1";"VVP";"WG0";"-2.10379807"
"1995-Q1";"VVP";"D0";"-1.35811483"
"1995-Q1";"VVP";"D0S";"-1.35811483"
"1995-Q1";"VVP";"T3";"-0.20524125"
"1995-Q1";"VVP";"T3S";"-0.20524125"
"1995-Q1";"VVP";"T4";"-0.80726283"
"1995-Q1";"VVP";"WG1";"-2.41751395"
"1995-Q1";"VVP";"D2";"-1.84716322"
"1995-Q1";"VVP";"D2S";"-1.84716322"
"1995-Q1";"VVP";"T5";"-1.07119941"
"1995-Q1";"VVP";"T5S";"-1.07119941"
"1995-Q1";"VVP";"BBIP";"-0.10993284"
"1995-Q1";"VVP";"BBIPS";"-0.08873315"
"1995-Q2";"WMF";"PHPOE";"58490.40665467"
"1995-Q2";"WMF";"S";"12560.18877484"
"1995-Q2";"WMF";"T0";"71050.59542951"
"1995-Q2";"WMF";"B";"11999.82776108"
"1995-Q2";"WMF";"A";"16359.85422694"
"1995-Q2";"WMF";"T1";"28359.68198802"
"1995-Q2";"WMF";"T2";"29306.94978108"
"1995-Q2";"WMF";"WG0";"24933.25084304"
"1995-Q2";"WMF";"D0";"12143.29347075"
"1995-Q2";"WMF";"D0S";"12143.29347075"
"1995-Q2";"WMF";"T3";"41450.24325182"
"1995-Q2";"WMF";"T3S";"41450.24325182"
"1995-Q2";"WMF";"T4";"29283.04826715"
"1995-Q2";"WMF";"WG1";"24498.47396974"
"1995-Q2";"WMF";"D2";"9693.00461589"
"1995-Q2";"WMF";"D2S";"9693.00461589"
"1995-Q2";"WMF";"T5";"38976.05288304"
"1995-Q2";"WMF";"T5S";"38976.05288304"
"1995-Q2";"WMF";"BBIP";"105779.5663618"
"1995-Q2";"WMF";"BBIPS";"105805.60479466"
"1995-Q2";"VVP";"PHPOE";"0.63141845"
"1995-Q2";"VVP";"S";"0.28486138"
"1995-Q2";"VVP";"T0";"0.56998057"
"1995-Q2";"VVP";"B";"-1.02214739"
"1995-Q2";"VVP";"A";"0.90033553"
"1995-Q2";"VVP";"T1";"0.07783531"
"1995-Q2";"VVP";"T2";"-2.59437465"
"1995-Q2";"VVP";"WG0";"0.10521189"
"1995-Q2";"VVP";"D0";"1.31900656"
"1995-Q2";"VVP";"D0S";"1.31900656"
"1995-Q2";"VVP";"T3";"-1.47957476"
"1995-Q2";"VVP";"T3S";"-1.47957476"
"1995-Q2";"VVP";"T4";"2.28429654"
"1995-Q2";"VVP";"WG1";"2.69146961"
"1995-Q2";"VVP";"D2";"0.59351732"
"1995-Q2";"VVP";"D2S";"0.59351732"
"1995-Q2";"VVP";"T5";"1.85852674"
"1995-Q2";"VVP";"T5S";"1.85852674"
"1995-Q2";"VVP";"BBIP";"0.81524015"
"1995-Q2";"VVP";"BBIPS";"0.81866118"
"1995-Q3";"WMF";"PHPOE";"58883.9962944"
"1995-Q3";"WMF";"S";"12617.74942"
"1995-Q3";"WMF";"T0";"71501.7457144"
"1995-Q3";"WMF";"B";"11692.85377692"
"1995-Q3";"WMF";"A";"16252.70734824"
"1995-Q3";"WMF";"T1";"27945.56112516"
"1995-Q3";"WMF";"T2";"28770.45240033"
"1995-Q3";"WMF";"WG0";"24784.61399109"
"1995-Q3";"WMF";"D0";"12456.39836158"
"1995-Q3";"WMF";"D0S";"12456.39836158"
"1995-Q3";"WMF";"T3";"41226.85076191"
"1995-Q3";"WMF";"T3S";"41226.85076191"
"1995-Q3";"WMF";"T4";"27573.08207975"
"1995-Q3";"WMF";"WG1";"23689.07270469"
"1995-Q3";"WMF";"D2";"9773.77813662"
"1995-Q3";"WMF";"D2S";"9773.77813662"
"1995-Q3";"WMF";"T5";"37346.86021637"
"1995-Q3";"WMF";"T5S";"37346.86021637"
"1995-Q3";"WMF";"BBIP";"106608.47336236"
"1995-Q3";"WMF";"BBIPS";"106638.88063678"
"1995-Q3";"VVP";"PHPOE";"0.67291315"
"1995-Q3";"VVP";"S";"0.4582785"
"1995-Q3";"VVP";"T0";"0.63497045"
"1995-Q3";"VVP";"B";"-2.55815325"
"1995-Q3";"VVP";"A";"-0.65493786"
"1995-Q3";"VVP";"T1";"-1.46024509"
"1995-Q3";"VVP";"T2";"-1.83061487"
"1995-Q3";"VVP";"WG0";"-0.59613908"
"1995-Q3";"VVP";"D0";"2.57841822"
"1995-Q3";"VVP";"D0S";"2.57841822"
"1995-Q3";"VVP";"T3";"-0.53894132"
"1995-Q3";"VVP";"T3S";"-0.53894132"
"1995-Q3";"VVP";"T4";"-5.83944052"
"1995-Q3";"VVP";"WG1";"-3.30388442"
"1995-Q3";"VVP";"D2";"0.83331768"
"1995-Q3";"VVP";"D2S";"0.83331768"
"1995-Q3";"VVP";"T5";"-4.17998372"
"1995-Q3";"VVP";"T5S";"-4.17998372"
"1995-Q3";"VVP";"BBIP";"0.78361732"
"1995-Q3";"VVP";"BBIPS";"0.78755359"
"1995-Q4";"WMF";"PHPOE";"58929.49395126"
"1995-Q4";"WMF";"S";"12673.03373818"
"1995-Q4";"WMF";"T0";"71602.52768943"
"1995-Q4";"WMF";"B";"11541.50721459"
"1995-Q4";"WMF";"A";"16535.10918871"
"1995-Q4";"WMF";"T1";"28076.6164033"
"1995-Q4";"WMF";"T2";"28849.14896026"
"1995-Q4";"WMF";"WG0";"25009.06065494"
"1995-Q4";"WMF";"D0";"12483.29480834"
"1995-Q4";"WMF";"D0S";"12483.29480834"
"1995-Q4";"WMF";"T3";"41332.4437686"
"1995-Q4";"WMF";"T3S";"41332.4437686"
"1995-Q4";"WMF";"T4";"27789.29380883"
"1995-Q4";"WMF";"WG1";"24413.37982457"
"1995-Q4";"WMF";"D2";"9897.80751822"
"1995-Q4";"WMF";"D2S";"9897.80751822"
"1995-Q4";"WMF";"T5";"37687.10132705"
"1995-Q4";"WMF";"T5S";"37687.10132705"
"1995-Q4";"WMF";"BBIP";"106379.05596832"
"1995-Q4";"WMF";"BBIPS";"106414.43569512"
"1995-Q4";"VVP";"PHPOE";"0.07726659"
"1995-Q4";"VVP";"S";"0.43814722"
"1995-Q4";"VVP";"T0";"0.14095037"
"1995-Q4";"VVP";"B";"-1.29435094"
"1995-Q4";"VVP";"A";"1.73756799"
"1995-Q4";"VVP";"T1";"0.46896635"
"1995-Q4";"VVP";"T2";"0.27353258"
"1995-Q4";"VVP";"WG0";"0.9055887"
"1995-Q4";"VVP";"D0";"0.21592475"
"1995-Q4";"VVP";"D0S";"0.21592475"
"1995-Q4";"VVP";"T3";"0.25612678"
"1995-Q4";"VVP";"T3S";"0.25612678"
"1995-Q4";"VVP";"T4";"0.78414059"
"1995-Q4";"VVP";"WG1";"3.05755793"
"1995-Q4";"VVP";"D2";"1.2690014"
"1995-Q4";"VVP";"D2S";"1.2690014"
"1995-Q4";"VVP";"T5";"0.91103003"
"1995-Q4";"VVP";"T5S";"0.91103003"
"1995-Q4";"VVP";"BBIP";"-0.21519621"
"1995-Q4";"VVP";"BBIPS";"-0.21047196"
"1996-Q1";"WMF";"PHPOE";"59598.35867808"
"1996-Q1";"WMF";"S";"12812.75294446"
"1996-Q1";"WMF";"T0";"72411.11162254"
"1996-Q1";"WMF";"B";"11154.35960627"
"1996-Q1";"WMF";"A";"16418.59008353"
"1996-Q1";"WMF";"T1";"27572.9496898"
"1996-Q1";"WMF";"T2";"30482.74807606"
"1996-Q1";"WMF";"WG0";"25421.09331744"
"1996-Q1";"WMF";"D0";"12817.7466311"
"1996-Q1";"WMF";"D0S";"12817.7466311"
"1996-Q1";"WMF";"T3";"43300.49470715"
"1996-Q1";"WMF";"T3S";"43300.49470715"
"1996-Q1";"WMF";"T4";"29328.87562579"
"1996-Q1";"WMF";"WG1";"24536.45380397"
"1996-Q1";"WMF";"D2";"10155.66626923"
"1996-Q1";"WMF";"D2S";"10155.66626923"
"1996-Q1";"WMF";"T5";"39484.54189502"
"1996-Q1";"WMF";"T5S";"39484.54189502"
"1996-Q1";"WMF";"BBIP";"107116.31576701"
"1996-Q1";"WMF";"BBIPS";"107120.59441647"
"1996-Q1";"VVP";"PHPOE";"1.1350254"
"1996-Q1";"VVP";"S";"1.10249218"
"1996-Q1";"VVP";"T0";"1.1292673"
"1996-Q1";"VVP";"B";"-3.35439385"
"1996-Q1";"VVP";"A";"-0.70467696"
"1996-Q1";"VVP";"T1";"-1.79390104"
"1996-Q1";"VVP";"T2";"5.66255565"
"1996-Q1";"VVP";"WG0";"1.64753354"
"1996-Q1";"VVP";"D0";"2.6791951"
"1996-Q1";"VVP";"D0S";"2.6791951"
"1996-Q1";"VVP";"T3";"4.76151604"
"1996-Q1";"VVP";"T3S";"4.76151604"
"1996-Q1";"VVP";"T4";"5.5401977"
"1996-Q1";"VVP";"WG1";"0.50412512"
"1996-Q1";"VVP";"D2";"2.60521081"
"1996-Q1";"VVP";"D2S";"2.60521081"
"1996-Q1";"VVP";"T5";"4.76937866"
"1996-Q1";"VVP";"T5S";"4.76937866"
"1996-Q1";"VVP";"BBIP";"0.69304977"
"1996-Q1";"VVP";"BBIPS";"0.66359298"
"1996-Q2";"WMF";"PHPOE";"59746.76215789"
"1996-Q2";"WMF";"S";"12872.82811677"
"1996-Q2";"WMF";"T0";"72619.59027466"
"1996-Q2";"WMF";"B";"10920.22308573"
"1996-Q2";"WMF";"A";"16372.85452728"
"1996-Q2";"WMF";"T1";"27293.07761301"
"1996-Q2";"WMF";"T2";"29089.56020772"
"1996-Q2";"WMF";"WG0";"25204.54576069"
"1996-Q2";"WMF";"D0";"12709.06854715"
"1996-Q2";"WMF";"D0S";"12709.06854715"
"1996-Q2";"WMF";"T3";"41798.62875487"
"1996-Q2";"WMF";"T3S";"41798.62875487"
"1996-Q2";"WMF";"T4";"29470.35047636"
"1996-Q2";"WMF";"WG1";"24608.01254046"
"1996-Q2";"WMF";"D2";"10438.93499209"
"1996-Q2";"WMF";"D2S";"10438.93499209"
"1996-Q2";"WMF";"T5";"39909.28546845"
"1996-Q2";"WMF";"T5S";"39909.28546845"
"1996-Q2";"WMF";"BBIP";"107094.02524076"
"1996-Q2";"WMF";"BBIPS";"107015.87301343"
"1996-Q2";"VVP";"PHPOE";"0.24900598"
"1996-Q2";"VVP";"S";"0.46887014"
"1996-Q2";"VVP";"T0";"0.28790975"
"1996-Q2";"VVP";"B";"-2.09905838"
"1996-Q2";"VVP";"A";"-0.27855958"
"1996-Q2";"VVP";"T1";"-1.01502407"
"1996-Q2";"VVP";"T2";"-4.57041427"
"1996-Q2";"VVP";"WG0";"-0.85184203"
"1996-Q2";"VVP";"D0";"-0.84787199"
"1996-Q2";"VVP";"D0S";"-0.84787199"
"1996-Q2";"VVP";"T3";"-3.46847296"
"1996-Q2";"VVP";"T3S";"-3.46847296"
"1996-Q2";"VVP";"T4";"0.48237393"
"1996-Q2";"VVP";"WG1";"0.29164254"
"1996-Q2";"VVP";"D2";"2.78926774"
"1996-Q2";"VVP";"D2S";"2.78926774"
"1996-Q2";"VVP";"T5";"1.07572116"
"1996-Q2";"VVP";"T5S";"1.07572116"
"1996-Q2";"VVP";"BBIP";"-0.02080965"
"1996-Q2";"VVP";"BBIPS";"-0.09776029"
"1996-Q3";"WMF";"PHPOE";"59867.63681021"
"1996-Q3";"WMF";"S";"12865.18667709"
"1996-Q3";"WMF";"T0";"72732.8234873"
"1996-Q3";"WMF";"B";"10702.6383847"
"1996-Q3";"WMF";"A";"16476.65199027"
"1996-Q3";"WMF";"T1";"27179.29037497"
"1996-Q3";"WMF";"T2";"29730.12671443"
"1996-Q3";"WMF";"WG0";"25245.60779623"
"1996-Q3";"WMF";"D0";"12879.86548069"
"1996-Q3";"WMF";"D0S";"12879.86548069"
"1996-Q3";"WMF";"T3";"42609.99219512"
"1996-Q3";"WMF";"T3S";"42609.99219512"
"1996-Q3";"WMF";"T4";"28539.39966706"
"1996-Q3";"WMF";"WG1";"24327.81210276"
"1996-Q3";"WMF";"D2";"10600.33308739"
"1996-Q3";"WMF";"D2S";"10600.33308739"
"1996-Q3";"WMF";"T5";"39139.73275445"
"1996-Q3";"WMF";"T5S";"39139.73275445"
"1996-Q3";"WMF";"BBIP";"106302.90684284"
"1996-Q3";"WMF";"BBIPS";"106142.5333092"
"1996-Q3";"VVP";"PHPOE";"0.20231164"
"1996-Q3";"VVP";"S";"-0.059361"
"1996-Q3";"VVP";"T0";"0.15592654"
"1996-Q3";"VVP";"B";"-1.99249319"
"1996-Q3";"VVP";"A";"0.6339607"
"1996-Q3";"VVP";"T1";"-0.41690878"
"1996-Q3";"VVP";"T2";"2.20204947"
"1996-Q3";"VVP";"WG0";"0.1629152"
"1996-Q3";"VVP";"D0";"1.34389812"
"1996-Q3";"VVP";"D0S";"1.34389812"
"1996-Q3";"VVP";"T3";"1.94112454"
"1996-Q3";"VVP";"T3S";"1.94112454"
"1996-Q3";"VVP";"T4";"-3.15894041"
"1996-Q3";"VVP";"WG1";"-1.13865529"
"1996-Q3";"VVP";"D2";"1.54611649"
"1996-Q3";"VVP";"D2S";"1.54611649"
"1996-Q3";"VVP";"T5";"-1.9282548"
"1996-Q3";"VVP";"T5S";"-1.9282548"
"1996-Q3";"VVP";"BBIP";"-0.73871385"
"1996-Q3";"VVP";"BBIPS";"-0.81608427"
"1996-Q4";"WMF";"PHPOE";"60404.370076"
"1996-Q4";"WMF";"S";"12818.15189122"
"1996-Q4";"WMF";"T0";"73222.52196723"
"1996-Q4";"WMF";"B";"10351.99476572"
"1996-Q4";"WMF";"A";"16337.77170915"
"1996-Q4";"WMF";"T1";"26689.76647487"
"1996-Q4";"WMF";"T2";"30900.24417667"
"1996-Q4";"WMF";"WG0";"25968.54187053"
"1996-Q4";"WMF";"D0";"13412.54197678"
"1996-Q4";"WMF";"D0S";"13412.54197678"
"1996-Q4";"WMF";"T3";"44312.78615346"
"1996-Q4";"WMF";"T3S";"44312.78615346"
"1996-Q4";"WMF";"T4";"30632.88319836"
"1996-Q4";"WMF";"WG1";"25013.07200838"
"1996-Q4";"WMF";"D2";"10911.16143306"
"1996-Q4";"WMF";"D2S";"10911.16143306"
"1996-Q4";"WMF";"T5";"41544.04463142"
"1996-Q4";"WMF";"T5S";"41544.04463142"
"1996-Q4";"WMF";"BBIP";"106487.24841517"
"1996-Q4";"WMF";"BBIPS";"106465.32651686"
"1996-Q4";"VVP";"PHPOE";"0.89653324"
"1996-Q4";"VVP";"S";"-0.36559738"
"1996-Q4";"VVP";"T0";"0.67328402"
"1996-Q4";"VVP";"B";"-3.27623532"
"1996-Q4";"VVP";"A";"-0.84289139"
"1996-Q4";"VVP";"T1";"-1.80109154"
"1996-Q4";"VVP";"T2";"3.93579709"
"1996-Q4";"VVP";"WG0";"2.86360336"
"1996-Q4";"VVP";"D0";"4.13573028"
"1996-Q4";"VVP";"D0S";"4.13573028"
"1996-Q4";"VVP";"T3";"3.99623157"
"1996-Q4";"VVP";"T3S";"3.99623157"
"1996-Q4";"VVP";"T4";"7.33541545"
"1996-Q4";"VVP";"WG1";"2.81677572"
"1996-Q4";"VVP";"D2";"2.93225074"
"1996-Q4";"VVP";"D2S";"2.93225074"
"1996-Q4";"VVP";"T5";"6.14289293"
"1996-Q4";"VVP";"T5S";"6.14289293"
"1996-Q4";"VVP";"BBIP";"0.1734116"
"1996-Q4";"VVP";"BBIPS";"0.30411297"
"1997-Q1";"WMF";"PHPOE";"60957.42375847"
"1997-Q1";"WMF";"S";"12754.63629879"
"1997-Q1";"WMF";"T0";"73712.06005726"
"1997-Q1";"WMF";"B";"10344.27911529"
"1997-Q1";"WMF";"A";"16716.94358904"
"1997-Q1";"WMF";"T1";"27061.22270433"
"1997-Q1";"WMF";"T2";"34099.52574498"
"1997-Q1";"WMF";"WG0";"27031.53219588"
"1997-Q1";"WMF";"D0";"13917.78155676"
"1997-Q1";"WMF";"D0S";"13917.78155676"
"1997-Q1";"WMF";"T3";"48017.30730175"
"1997-Q1";"WMF";"T3S";"48017.30730175"
"1997-Q1";"WMF";"T4";"32989.44672816"
"1997-Q1";"WMF";"WG1";"26751.72966126"
"1997-Q1";"WMF";"D2";"11074.94702058"
"1997-Q1";"WMF";"D2S";"11074.94702057"
